run,fit1,node1,fit2,node2
58,182208,9.9973_19.9945_-13.9962_-0.0000_5.9984,180647,9.9969_18.9941_-13.9957_0.0000_4.9985
58,180647,9.9969_18.9941_-13.9957_0.0000_4.9985,179398,9.9966_17.9939_-9.9966_0.9997_10.9963
58,179398,9.9966_17.9939_-9.9966_0.9997_10.9963,178692,8.9968_17.9936_-9.9965_0.9996_10.9961
58,178692,8.9968_17.9936_-9.9965_0.9996_10.9961,173027,8.9955_15.9920_-7.9960_0.9995_9.9950
58,173027,8.9955_15.9920_-7.9960_0.9995_9.9950,169084,8.9944_14.9907_-6.9957_0.0000_8.9944
58,169084,8.9944_14.9907_-6.9957_0.0000_8.9944,167066,8.9939_14.9898_-5.9960_0.9993_7.9946
58,167066,8.9939_14.9898_-5.9960_0.9993_7.9946,166474,8.9937_15.9888_-4.9965_0.9993_5.9958
58,166474,8.9937_15.9888_-4.9965_0.9993_5.9958,165475,8.9934_14.9890_-3.9971_-0.0000_7.9941
58,165475,8.9934_14.9890_-3.9971_-0.0000_7.9941,162449,7.9933_13.9882_-2.9975_0.0000_8.9925
58,162449,7.9933_13.9882_-2.9975_0.0000_8.9925,88514,0.9928_0.0000_-0.9928_3.9712_4.9639
58,88514,0.9928_0.0000_-0.9928_3.9712_4.9639,81917,1.9831_0.9916_-0.9916_1.9831_4.9574
58,81917,1.9831_0.9916_-0.9916_1.9831_4.9574,35740,-0.9684_-0.0000_-0.0000_-1.9356_-0.0000
58,35740,-0.9684_-0.0000_-0.0000_-1.9356_-0.0000,28143,-0.9571_-0.0000_-0.0000_-0.9571_-0.9571
58,28143,-0.9571_-0.0000_-0.0000_-0.9571_-0.9571,23168,-0.0000_0.0000_-0.9454_0.9454_-0.0000
58,23168,-0.0000_0.0000_-0.9454_0.9454_-0.0000,16462,0.0000_0.0000_-0.9175_-0.0000_0.0000
58,16462,0.0000_0.0000_-0.9175_-0.0000_0.0000,0,-0.0000_-0.0000_0.0000_0.0000_-0.0000
58,0,-0.0000_-0.0000_0.0000_0.0000_-0.0000,0,0.0000_-0.0000_0.0000_0.0000_0.0000
58,0,0.0000_-0.0000_0.0000_0.0000_0.0000,0,0.0000_-0.0000_-0.0000_0.0000_-0.0000
58,0,0.0000_-0.0000_-0.0000_0.0000_-0.0000,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000
58,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000,0,0.0000_-0.0000_0.0000_0.0000_-0.0000
58,0,0.0000_-0.0000_0.0000_0.0000_-0.0000,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000
58,0,-0.0000_0.0000_-0.0000_0.0000_-0.0000,0,-0.0000_-0.0000_-0.0000_0.0000_0.0000
58,0,-0.0000_-0.0000_-0.0000_0.0000_0.0000,0,0.0000_0.0000_0.0000_-0.0000_0.0000
59,192770,-29.9976_-18.9985_0.0000_-8.9993_5.9995,192067,-28.9973_-17.9984_0.9999_-9.9991_5.9995
59,192067,-28.9973_-17.9984_0.9999_-9.9991_5.9995,191877,-28.9972_-16.9984_1.9999_-9.9990_6.9994
59,191877,-28.9972_-16.9984_1.9999_-9.9990_6.9994,191468,-28.9970_-16.9983_0.9999_-7.9991_6.9993
59,191468,-28.9970_-16.9983_0.9999_-7.9991_6.9993,190962,-28.9968_-16.9982_3.9996_-1.9998_6.9992
59,190962,-28.9968_-16.9982_3.9996_-1.9998_6.9992,190761,-27.9969_-17.9980_2.9997_-0.9999_7.9991
59,190761,-27.9969_-17.9980_2.9997_-0.9999_7.9991,189934,-27.9965_-16.9979_1.9998_-1.9997_5.9993
59,189934,-27.9965_-16.9979_1.9998_-1.9997_5.9993,188616,-24.9963_-18.9972_2.9996_-3.9994_3.9994
59,188616,-24.9963_-18.9972_2.9996_-3.9994_3.9994,48838,0.0000_2.9374_-0.0000_-0.9796_0.0000
59,48838,0.0000_2.9374_-0.0000_-0.9796_0.0000,23168,0.0000_0.0000_0.9454_0.0000_0.9454
59,23168,0.0000_0.0000_0.9454_0.0000_0.9454,0,-0.0000_-0.0000_0.0000_-0.0000_-0.0000
59,0,-0.0000_-0.0000_0.0000_-0.0000_-0.0000,0,-0.0000_0.0000_0.0000_0.0000_0.0000
59,0,-0.0000_0.0000_0.0000_0.0000_0.0000,0,-0.0000_-0.0000_0.0000_0.0000_0.0000
59,0,-0.0000_-0.0000_0.0000_0.0000_0.0000,0,0.0000_0.0000_0.0000_0.0000_0.0000
59,0,0.0000_0.0000_0.0000_0.0000_0.0000,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000
59,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000,0,-0.0000_-0.0000_0.0000_0.0000_-0.0000
59,0,-0.0000_-0.0000_0.0000_0.0000_-0.0000,0,-0.0000_-0.0000_0.0000_0.0000_0.0000
59,0,-0.0000_-0.0000_0.0000_0.0000_0.0000,0,0.0000_-0.0000_0.0000_-0.0000_-0.0000
59,0,0.0000_-0.0000_0.0000_-0.0000_-0.0000,0,0.0000_0.0000_-0.0000_0.0000_0.0000
60,194013,10.9993_22.9985_-21.9986_8.9994_17.9989,192308,6.9994_17.9984_-22.9980_7.9993_18.9983
60,192308,6.9994_17.9984_-22.9980_7.9993_18.9983,191907,5.9995_17.9983_-21.9979_8.9991_18.9982
60,191907,5.9995_17.9983_-21.9979_8.9991_18.9982,188007,-8.9986_23.9962_-2.9995_17.9971_0.0000
60,188007,-8.9986_23.9962_-2.9995_17.9971_0.0000,187571,-7.9987_21.9963_-3.9993_19.9967_0.9999
60,187571,-7.9987_21.9963_-3.9993_19.9967_0.9999,180942,-13.9958_16.9949_5.9982_6.9979_10.9967
60,180942,-13.9958_16.9949_5.9982_6.9979_10.9967,180680,-13.9957_16.9948_6.9978_6.9978_9.9969
60,180680,-13.9957_16.9948_6.9978_6.9978_9.9969,178462,-11.9957_17.9935_7.9971_4.9982_7.9971
60,178462,-11.9957_17.9935_7.9971_4.9982_7.9971,177087,-11.9953_16.9933_8.9964_2.9988_7.9969
60,177087,-11.9953_16.9933_8.9964_2.9988_7.9969,176350,-10.9955_17.9926_7.9967_4.9979_5.9975
60,176350,-10.9955_17.9926_7.9967_4.9979_5.9975,168410,-9.9936_15.9898_5.9962_2.9981_4.9968
60,168410,-9.9936_15.9898_5.9962_2.9981_4.9968,164179,-9.9922_14.9883_4.9961_1.9984_3.9969
60,164179,-9.9922_14.9883_4.9961_1.9984_3.9969,163928,-9.9921_14.9882_4.9961_0.9992_3.9969
60,163928,-9.9921_14.9882_4.9961_0.9992_3.9969,161626,-9.9913_13.9878_4.9957_1.9983_3.9965
60,161626,-9.9913_13.9878_4.9957_1.9983_3.9965,161533,-8.9922_14.9869_2.9974_3.9965_2.9974
60,161533,-8.9922_14.9869_2.9974_3.9965_2.9974,151470,-4.9936_12.9833_3.9949_3.9949_4.9936
60,151470,-4.9936_12.9833_3.9949_3.9949_4.9936,136968,-1.9959_10.9775_0.9980_4.9898_3.9918
60,136968,-1.9959_10.9775_0.9980_4.9898_3.9918,130237,-0.0000_8.9776_-0.0000_6.9826_2.9926
60,130237,-0.0000_8.9776_-0.0000_6.9826_2.9926,81012,0.0000_1.9827_-4.9564_-0.9914_1.9827
60,81012,0.0000_1.9827_-4.9564_-0.9914_1.9827,78171,0.0000_1.9815_-4.9531_-0.9908_0.9908
60,78171,0.0000_1.9815_-4.9531_-0.9908_0.9908,68200,-0.0000_0.9881_-3.9517_-1.9761_-0.9881
60,68200,-0.0000_0.9881_-3.9517_-1.9761_-0.9881,48841,1.9589_0.9796_0.0000_-1.9589_0.9796
60,48841,1.9589_0.9796_0.0000_-1.9589_0.9796,16462,-0.0000_-0.0000_-0.0000_-0.0000_-0.9175
60,16462,-0.0000_-0.0000_-0.0000_-0.0000_-0.9175,16462,0.0000_-0.0000_0.9175_-0.0000_0.0000
60,16462,0.0000_-0.0000_0.9175_-0.0000_0.0000,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000
60,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000,0,0.0000_0.0000_0.0000_0.0000_0.0000
61,196213,27.9990_10.9996_-2.9999_-17.9994_-26.9990,195892,26.9989_8.9996_-1.9999_-16.9993_-27.9989
61,195892,26.9989_8.9996_-1.9999_-16.9993_-27.9989,195449,25.9988_7.9997_-2.9999_-15.9993_-27.9987
61,195449,25.9988_7.9997_-2.9999_-15.9993_-27.9987,195342,25.9988_7.9996_-2.9999_-16.9992_-26.9988
61,195342,25.9988_7.9996_-2.9999_-16.9992_-26.9988,195307,26.9987_8.9996_-1.0000_-17.9992_-24.9988
61,195307,26.9987_8.9996_-1.0000_-17.9992_-24.9988,192848,24.9980_6.9994_1.9998_-14.9988_-21.9982
61,192848,24.9980_6.9994_1.9998_-14.9988_-21.9982,192438,23.9979_8.9992_1.9998_-13.9988_-21.9981
61,192438,23.9979_8.9992_1.9998_-13.9988_-21.9981,191215,21.9977_7.9992_0.0000_-11.9987_-22.9976
61,191215,21.9977_7.9992_0.0000_-11.9987_-22.9976,189617,19.9974_7.9989_-0.9999_-9.9987_-22.9970
61,189617,19.9974_7.9989_-0.9999_-9.9987_-22.9970,188727,17.9974_8.9987_-0.9999_-11.9982_-21.9968
61,188727,17.9974_8.9987_-0.9999_-11.9982_-21.9968,188537,16.9975_9.9985_-1.9997_-9.9985_-22.9965
61,188537,16.9975_9.9985_-1.9997_-9.9985_-22.9965,186941,15.9971_11.9979_-2.9995_-8.9984_-20.9963
61,186941,15.9971_11.9979_-2.9995_-8.9984_-20.9963,186511,15.9970_11.9978_-2.9994_-9.9981_-19.9963
61,186511,15.9970_11.9978_-2.9994_-9.9981_-19.9963,184980,16.9963_5.9987_0.9998_-15.9965_-15.9965
61,184980,16.9963_5.9987_0.9998_-15.9965_-15.9965,183386,17.9955_4.9988_1.9995_-14.9963_-13.9965
61,183386,17.9955_4.9988_1.9995_-14.9963_-13.9965,180002,12.9958_0.0000_-2.9990_-13.9955_-16.9945
61,180002,12.9958_0.0000_-2.9990_-13.9955_-16.9945,179650,13.9953_1.9993_-0.9997_-13.9953_-15.9947
61,179650,13.9953_1.9993_-0.9997_-13.9953_-15.9947,178654,13.9950_1.9993_-0.9996_-12.9954_-15.9943
61,178654,13.9950_1.9993_-0.9996_-12.9954_-15.9943,177991,11.9955_2.9989_-1.9992_-13.9948_-15.9940
61,177991,11.9955_2.9989_-1.9992_-13.9948_-15.9940,158133,-2.9970_-3.9959_-1.9980_-13.9859_-8.9910
61,158133,-2.9970_-3.9959_-1.9980_-13.9859_-8.9910,138671,-0.0000_-1.9961_-0.9981_-10.9786_-6.9864
61,138671,-0.0000_-1.9961_-0.9981_-10.9786_-6.9864,136083,0.0000_0.0000_0.9979_-8.9811_-8.9811
61,136083,0.0000_0.0000_0.9979_-8.9811_-8.9811,23168,0.0000_-0.0000_0.9454_-0.9454_-0.0000
61,23168,0.0000_-0.0000_0.9454_-0.9454_-0.0000,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000
61,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000,0,0.0000_-0.0000_-0.0000_-0.0000_-0.0000
61,0,0.0000_-0.0000_-0.0000_-0.0000_-0.0000,0,-0.0000_-0.0000_0.0000_0.0000_0.0000
61,0,-0.0000_-0.0000_0.0000_0.0000_0.0000,0,0.0000_0.0000_-0.0000_-0.0000_0.0000
61,0,0.0000_0.0000_-0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000
61,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000,0,0.0000_0.0000_-0.0000_0.0000_-0.0000
61,0,0.0000_0.0000_-0.0000_0.0000_-0.0000,0,-0.0000_-0.0000_0.0000_-0.0000_-0.0000
62,188882,7.9989_-16.9976_-4.9993_-20.9970_14.9978,188743,7.9988_-16.9975_-3.9994_-20.9969_14.9978
62,188743,7.9988_-16.9975_-3.9994_-20.9969_14.9978,185976,6.9986_-20.9959_-3.9992_-15.9969_10.9978
62,185976,6.9986_-20.9959_-3.9992_-15.9969_10.9978,185806,6.9986_-19.9960_-3.9992_-16.9966_10.9978
62,185806,6.9986_-19.9960_-3.9992_-16.9966_10.9978,183492,5.9985_-18.9953_-4.9988_-15.9961_9.9975
62,183492,5.9985_-18.9953_-4.9988_-15.9961_9.9975,181262,5.9982_-17.9947_-3.9988_-14.9956_9.9970
62,181262,5.9982_-17.9947_-3.9988_-14.9956_9.9970,180243,4.9984_-17.9943_-3.9987_-15.9949_6.9978
62,180243,4.9984_-17.9943_-3.9987_-15.9949_6.9978,177870,2.9989_-18.9929_-1.9993_-13.9948_5.9978
62,177870,2.9989_-18.9929_-1.9993_-13.9948_5.9978,173027,1.9990_-16.9914_-1.9990_-12.9935_5.9970
62,173027,1.9990_-16.9914_-1.9990_-12.9935_5.9970,172201,2.9984_-16.9911_-2.9984_-11.9937_5.9969
62,172201,2.9984_-16.9911_-2.9984_-11.9937_5.9969,162269,-0.0000_-13.9882_-5.9949_-9.9915_3.9967
62,162269,-0.0000_-13.9882_-5.9949_-9.9915_3.9967,161996,0.0000_-11.9897_-7.9931_-10.9906_3.9966
62,161996,0.0000_-11.9897_-7.9931_-10.9906_3.9966,161996,-0.0000_-11.9897_-7.9932_-10.9906_3.9966
62,161996,-0.0000_-11.9897_-7.9932_-10.9906_3.9966,159991,-0.9991_-11.9888_-6.9935_-10.9898_2.9972
62,159991,-0.9991_-11.9888_-6.9935_-10.9898_2.9972,142946,0.9983_-8.9847_-4.9915_-8.9847_2.9949
62,142946,0.9983_-8.9847_-4.9915_-8.9847_2.9949,123883,2.9911_-0.9970_4.9852_-8.9732_-0.9971
62,123883,2.9911_-0.9970_4.9852_-8.9732_-0.9971,123247,1.9940_-0.9970_4.9850_-8.9729_-1.9940
62,123247,1.9940_-0.9970_4.9850_-8.9729_-1.9940,123247,1.9940_-0.9970_4.9850_-8.9729_-1.9940
62,123247,1.9940_-0.9970_4.9850_-8.9729_-1.9940,83668,-0.9919_1.9838_-0.0000_-3.9675_3.9675
62,83668,-0.9919_1.9838_-0.0000_-3.9675_3.9675,23168,-0.9454_-0.9454_-0.0000_0.0000_-0.0000
62,23168,-0.9454_-0.9454_-0.0000_0.0000_-0.0000,0,0.0000_-0.0000_-0.0000_-0.0000_0.0000
62,0,0.0000_-0.0000_-0.0000_-0.0000_0.0000,0,0.0000_0.0000_-0.0000_0.0000_-0.0000
62,0,0.0000_0.0000_-0.0000_0.0000_-0.0000,0,-0.0000_0.0000_-0.0000_-0.0000_0.0000
62,0,-0.0000_0.0000_-0.0000_-0.0000_0.0000,0,0.0000_0.0000_0.0000_0.0000_-0.0000
62,0,0.0000_0.0000_0.0000_0.0000_-0.0000,0,0.0000_0.0000_-0.0000_-0.0000_-0.0000
62,0,0.0000_0.0000_-0.0000_-0.0000_-0.0000,0,-0.0000_-0.0000_0.0000_-0.0000_0.0000
62,0,-0.0000_-0.0000_0.0000_-0.0000_0.0000,0,-0.0000_0.0000_0.0000_-0.0000_0.0000
62,0,-0.0000_0.0000_0.0000_-0.0000_0.0000,0,0.0000_0.0000_0.0000_0.0000_0.0000
63,197001,-19.9995_17.9995_-23.9993_28.9992_-7.9998,196786,-19.9994_17.9995_-23.9993_27.9992_-6.9998
63,196786,-19.9994_17.9995_-23.9993_27.9992_-6.9998,196473,-20.9993_15.9995_-23.9992_26.9991_-5.9998
63,196473,-20.9993_15.9995_-23.9992_26.9991_-5.9998,196430,-19.9993_14.9995_-25.9991_25.9991_-6.9998
63,196430,-19.9993_14.9995_-25.9991_25.9991_-6.9998,196322,-20.9993_15.9995_-24.9991_24.9991_-6.9998
63,196322,-20.9993_15.9995_-24.9991_24.9991_-6.9998,196251,-19.9993_16.9994_-23.9992_25.9991_-5.9998
63,196251,-19.9993_16.9994_-23.9992_25.9991_-5.9998,196069,-19.9993_16.9994_-22.9991_25.9990_-5.9998
63,196069,-19.9993_16.9994_-22.9991_25.9990_-5.9998,195659,-19.9992_16.9993_-21.9991_24.9989_-5.9998
63,195659,-19.9992_16.9993_-21.9991_24.9989_-5.9998,195609,-19.9991_16.9993_-21.9991_24.9989_-4.9998
63,195609,-19.9991_16.9993_-21.9991_24.9989_-4.9998,195376,-19.9991_16.9992_-21.9990_23.9989_-4.9998
63,195376,-19.9991_16.9992_-21.9990_23.9989_-4.9998,194672,-20.9988_14.9992_-21.9988_21.9988_-2.9998
63,194672,-20.9988_14.9992_-21.9988_21.9988_-2.9998,194207,-19.9988_13.9991_-21.9987_21.9987_-1.9999
63,194207,-19.9988_13.9991_-21.9987_21.9987_-1.9999,193979,-18.9988_13.9991_-21.9986_21.9986_-2.9998
63,193979,-18.9988_13.9991_-21.9986_21.9986_-2.9998,192602,-17.9985_12.9989_-20.9982_19.9983_-4.9996
63,192602,-17.9985_12.9989_-20.9982_19.9983_-4.9996,190880,2.9997_2.9997_-1.9998_26.9970_-20.9977
63,190880,2.9997_2.9997_-1.9998_26.9970_-20.9977,190628,0.9999_0.9999_-2.9996_25.9970_-21.9975
63,190628,0.9999_0.9999_-2.9996_25.9970_-21.9975,190603,-0.0000_-0.0000_-2.9997_25.9970_-21.9974
63,190603,-0.0000_-0.0000_-2.9997_25.9970_-21.9974,190603,-0.0000_-0.0000_-2.9997_25.9970_-21.9975
63,190603,-0.0000_-0.0000_-2.9997_25.9970_-21.9975,189987,-1.9997_1.9998_-1.9998_24.9969_-21.9972
63,189987,-1.9997_1.9998_-1.9998_24.9969_-21.9972,189346,-1.9997_0.9999_-1.9997_24.9966_-20.9972
63,189346,-1.9997_0.9999_-1.9997_24.9966_-20.9972,187765,-0.0000_0.0000_-0.0000_23.9962_-19.9967
63,187765,-0.0000_0.0000_-0.0000_23.9962_-19.9967,181420,1.9994_-1.9994_0.9997_10.9968_-23.9930
63,181420,1.9994_-1.9994_0.9997_10.9968_-23.9930,164592,5.9954_7.9939_-8.9931_-4.9962_-12.9901
63,164592,5.9954_7.9939_-8.9931_-4.9962_-12.9901,164510,6.9946_7.9939_-8.9931_-5.9954_-11.9908
63,164510,6.9946_7.9939_-8.9931_-5.9954_-11.9908,163674,7.9936_8.9928_-6.9944_-6.9944_-10.9913
63,163674,7.9936_8.9928_-6.9944_-6.9944_-10.9913,153582,4.9940_8.9893_-5.9928_-4.9940_-9.9881
63,153582,4.9940_8.9893_-5.9928_-4.9940_-9.9881,148739,6.9901_6.9902_-4.9930_-2.9958_-9.9859
63,148739,6.9901_6.9902_-4.9930_-2.9958_-9.9859,133524,0.9977_6.9842_1.9955_-6.9842_-6.9842
63,133524,0.9977_6.9842_1.9955_-6.9842_-6.9842,126617,0.9973_5.9836_1.9945_-6.9808_-5.9835
63,126617,0.9973_5.9836_1.9945_-6.9808_-5.9835,123247,0.0000_6.9789_3.9880_-4.9850_-4.9850
63,123247,0.0000_6.9789_3.9880_-4.9850_-4.9850,74043,-0.9898_0.0000_-0.0000_0.9898_-4.9479
63,74043,-0.9898_0.0000_-0.0000_0.9898_-4.9479,44246,-0.9765_0.9765_0.9765_0.9765_-1.9524
63,44246,-0.9765_0.9765_0.9765_0.9765_-1.9524,23168,0.9454_-0.0000_-0.0000_-0.0000_-0.9454
63,23168,0.9454_-0.0000_-0.0000_-0.0000_-0.9454,16462,-0.9175_-0.0000_0.0000_-0.0000_0.0000
63,16462,-0.9175_-0.0000_0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_-0.0000_-0.0000_0.0000
63,0,-0.0000_-0.0000_-0.0000_-0.0000_0.0000,0,0.0000_0.0000_-0.0000_0.0000_0.0000
63,0,0.0000_0.0000_-0.0000_0.0000_0.0000,0,0.0000_-0.0000_0.0000_-0.0000_0.0000
63,0,0.0000_-0.0000_0.0000_-0.0000_0.0000,0,0.0000_-0.0000_0.0000_-0.0000_0.0000
63,0,0.0000_-0.0000_0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_0.0000_0.0000_-0.0000
63,0,-0.0000_-0.0000_0.0000_0.0000_-0.0000,0,0.0000_0.0000_0.0000_-0.0000_-0.0000
63,0,0.0000_0.0000_0.0000_-0.0000_-0.0000,0,0.0000_-0.0000_0.0000_0.0000_-0.0000
64,196869,-20.9994_-22.9994_-28.9992_4.9999_-17.9995,196701,-20.9994_-23.9993_-26.9992_5.9998_-17.9995
64,196701,-20.9994_-23.9993_-26.9992_5.9998_-17.9995,196688,-19.9994_-23.9993_-26.9992_5.9998_-18.9994
64,196688,-19.9994_-23.9993_-26.9992_5.9998_-18.9994,195117,-11.9994_-28.9986_-18.9991_10.9995_-15.9992
64,195117,-11.9994_-28.9986_-18.9991_10.9995_-15.9992,194972,-13.9993_-26.9986_-18.9990_10.9994_-16.9991
64,194972,-13.9993_-26.9986_-18.9990_10.9994_-16.9991,194822,-12.9993_-26.9986_-18.9990_10.9994_-16.9991
64,194822,-12.9993_-26.9986_-18.9990_10.9994_-16.9991,193402,-11.9991_-25.9981_-16.9988_10.9992_-14.9989
64,193402,-11.9991_-25.9981_-16.9988_10.9992_-14.9989,193229,-9.9993_-23.9982_-17.9987_11.9991_-16.9987
64,193229,-9.9993_-23.9982_-17.9987_11.9991_-16.9987,192839,-10.9991_-23.9981_-16.9986_11.9990_-15.9987
64,192839,-10.9991_-23.9981_-16.9986_11.9990_-15.9987,192638,-10.9991_-23.9980_-16.9986_10.9991_-15.9987
64,192638,-10.9991_-23.9980_-16.9986_10.9991_-15.9987,179142,-2.9990_-14.9948_-9.9966_16.9941_-3.9986
64,179142,-2.9990_-14.9948_-9.9966_16.9941_-3.9986,178384,-2.9989_-12.9953_-8.9967_17.9935_-5.9978
64,178384,-2.9989_-12.9953_-8.9967_17.9935_-5.9978,177213,0.0000_-10.9957_-7.9969_17.9930_-8.9965
64,177213,0.0000_-10.9957_-7.9969_17.9930_-8.9965,176527,0.9996_-9.9959_-6.9971_17.9926_-9.9959
64,176527,0.9996_-9.9959_-6.9971_17.9926_-9.9959,175672,0.9996_-9.9957_-6.9970_17.9922_-8.9961
64,175672,0.9996_-9.9957_-6.9970_17.9922_-8.9961,172201,1.9989_-8.9953_-7.9958_16.9911_-6.9963
64,172201,1.9989_-8.9953_-7.9958_16.9911_-6.9963,168065,-0.9993_-11.9922_-3.9974_13.9909_-7.9948
64,168065,-0.9993_-11.9922_-3.9974_13.9909_-7.9948,166095,-0.9993_-11.9914_-3.9971_12.9907_-7.9943
64,166095,-0.9993_-11.9914_-3.9971_12.9907_-7.9943,165078,-1.9985_-14.9888_-3.9970_9.9925_-5.9955
64,165078,-1.9985_-14.9888_-3.9970_9.9925_-5.9955,164592,-2.9977_-14.9885_-3.9969_9.9924_-4.9962
64,164592,-2.9977_-14.9885_-3.9969_9.9924_-4.9962,164592,-2.9977_-14.9885_-3.9969_9.9924_-4.9962
64,164592,-2.9977_-14.9885_-3.9969_9.9924_-4.9962,163157,-0.9992_-13.9886_-5.9951_9.9919_-4.9959
64,163157,-0.9992_-13.9886_-5.9951_9.9919_-4.9959,161719,-0.9991_-12.9888_-5.9948_9.9914_-5.9948
64,161719,-0.9991_-12.9888_-5.9948_9.9914_-5.9948,159387,-0.9991_-11.9886_-5.9943_10.9895_-3.9962
64,159387,-0.9991_-11.9886_-5.9943_10.9895_-3.9962,104690,6.9660_-2.9855_2.9855_0.9952_-0.9952
64,104690,6.9660_-2.9855_2.9855_0.9952_-0.9952,97392,6.9592_-0.9942_1.9884_0.9942_-0.9943
64,97392,6.9592_-0.9942_1.9884_0.9942_-0.9943,75116,3.9597_-0.9900_2.9699_0.9900_-0.9900
64,75116,3.9597_-0.9900_2.9699_0.9900_-0.9900,64224,0.9868_-2.9600_1.9735_-0.9868_1.9735
64,64224,0.9868_-2.9600_1.9735_-0.9868_1.9735,41671,0.9744_-1.9481_-0.0000_-0.9744_-0.9744
64,41671,0.9744_-1.9481_-0.0000_-0.9744_-0.9744,16462,-0.0000_-0.0000_-0.0000_0.0000_0.9175
64,16462,-0.0000_-0.0000_-0.0000_0.0000_0.9175,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000
64,0,-0.0000_-0.0000_-0.0000_0.0000_-0.0000,0,0.0000_0.0000_-0.0000_-0.0000_0.0000
64,0,0.0000_0.0000_-0.0000_-0.0000_0.0000,0,-0.0000_-0.0000_-0.0000_-0.0000_0.0000
64,0,-0.0000_-0.0000_-0.0000_-0.0000_0.0000,0,-0.0000_0.0000_0.0000_-0.0000_0.0000
64,0,-0.0000_0.0000_0.0000_-0.0000_0.0000,0,-0.0000_0.0000_-0.0000_-0.0000_-0.0000
64,0,-0.0000_0.0000_-0.0000_-0.0000_-0.0000,0,0.0000_0.0000_0.0000_-0.0000_0.0000
64,0,0.0000_0.0000_0.0000_-0.0000_0.0000,0,-0.0000_0.0000_0.0000_0.0000_-0.0000
65,197506,-16.9996_-29.9994_-21.9995_20.9996_16.9996,197372,-15.9996_-28.9993_-21.9995_20.9995_17.9996
65,197372,-15.9996_-28.9993_-21.9995_20.9995_17.9996,196116,-13.9995_-26.9990_-19.9993_18.9993_15.9994
65,196116,-13.9995_-26.9990_-19.9993_18.9993_15.9994,195027,-11.9994_-23.9988_-19.9990_18.9991_14.9993
65,195027,-11.9994_-23.9988_-19.9990_18.9991_14.9993,194220,-10.9993_-22.9986_-19.9988_17.9989_13.9991
65,194220,-10.9993_-22.9986_-19.9988_17.9989_13.9991,193585,-8.9994_-22.9984_-17.9987_16.9988_15.9989
65,193585,-8.9994_-22.9984_-17.9987_16.9988_15.9989,192770,-8.9993_-28.9976_-13.9989_13.9989_7.9993
65,192770,-8.9993_-28.9976_-13.9989_13.9989_7.9993,192279,-8.9992_-28.9974_-12.9988_12.9988_7.9993
65,192279,-8.9992_-28.9974_-12.9988_12.9988_7.9993,191370,-7.9992_-27.9971_-12.9987_12.9987_6.9993
65,191370,-7.9992_-27.9971_-12.9987_12.9987_6.9993,191090,-6.9993_-27.9970_-11.9987_12.9986_7.9992
65,191090,-6.9993_-27.9970_-11.9987_12.9986_7.9992,190185,-5.9993_-26.9967_-10.9987_12.9984_8.9989
65,190185,-5.9993_-26.9967_-10.9987_12.9984_8.9989,189673,-5.9992_-26.9965_-9.9987_12.9983_7.9990
65,189673,-5.9992_-26.9965_-9.9987_12.9983_7.9990,189645,-6.9991_-25.9966_-10.9986_12.9983_8.9988
65,189645,-6.9991_-25.9966_-10.9986_12.9983_8.9988,189561,-7.9989_-25.9966_-9.9987_12.9983_8.9988
65,189561,-7.9989_-25.9966_-9.9987_12.9983_8.9988,188680,-6.9989_-25.9962_-8.9986_11.9982_8.9987
65,188680,-6.9989_-25.9962_-8.9986_11.9982_8.9987,186081,-10.9979_-14.9971_1.9996_22.9955_-2.9994
65,186081,-10.9979_-14.9971_1.9996_22.9955_-2.9994,185457,-11.9975_-12.9973_3.9992_22.9952_-0.9998
65,185457,-11.9975_-12.9973_3.9992_22.9952_-0.9998,180243,-8.9971_-13.9955_3.9987_18.9939_3.9987
65,180243,-8.9971_-13.9955_3.9987_18.9939_3.9987,178654,-7.9972_-12.9954_3.9986_18.9932_3.9986
65,178654,-7.9972_-12.9954_3.9986_18.9932_3.9986,177129,-6.9972_-11.9953_4.9980_18.9925_2.9988
65,177129,-6.9972_-11.9953_4.9980_18.9925_2.9988,175203,-7.9965_-9.9956_3.9982_18.9916_1.9991
65,175203,-7.9965_-9.9956_3.9982_18.9916_1.9991,167139,-2.9980_-10.9925_8.9939_13.9905_0.9993
65,167139,-2.9980_-10.9925_8.9939_13.9905_0.9993,159892,-3.9963_-8.9916_8.9916_11.9888_-0.9991
65,159892,-3.9963_-8.9916_8.9916_11.9888_-0.9991,142764,-2.9949_-8.9846_4.9914_8.9846_-0.0000
65,142764,-2.9949_-8.9846_4.9914_8.9846_-0.0000,135174,-4.9892_-5.9871_0.9979_8.9806_-3.9914
